,Fecha,Nombre,Ubicacion,Seguidores,Retweets,Favorito,Hashtags,Tweet
0,2021-02-05 23:26:09+00:00,luis,,27,0,0,[],"@DeCentroRadica1 @menoscanas @Vero_Mendoza_F @sigridbazan Jajajaja en serio? De verdad crees eso? Vamos, puedes hacer algo mejor q eso. Programas manejados acuérdate q mexico también estuvo bajo gobierno de izquierda y corrupto, coludidos con el narco de Venezuela. Ya pues... Digas lo q digas son caviares, comunistas y sociamistas"
1,2021-02-05 23:24:37+00:00,CARLOS ELIAS,Peru,89,0,0,[],"@mili_Brujita @sigridbazan 
LA DIRECTORA DE @peru21noticias LA SRA. @cevalenzuelav  DESTRUYE A @Vero_Mendoza_F 
SOBRE LAS MENTIRAS DE LAS AGENDA DENADINE.
https://t.co/bnAM6G5m2v"
2,2021-02-05 23:24:00+00:00,Antonio Morgenstern,,35,0,0,[],"@E_FLEISCHMAN @HDeSotoPeru @jdealthaus @rlopezaliaga1 @jctafur @pavese @Vero_Mendoza_F mientras haya más  cuarentena habrá menos votos para Mendoza, menos votos para Guzman, menos votos para todos los rojos. La gente quiere trabajar, no quiere que le regalen nada https://t.co/erp4q7xrlv"
3,2021-02-05 23:22:29+00:00,Lufu Chofo (Tu terna con sabor a selva),"Lima, Peru",986,0,0,[],@abelgilvonio @Vero_Mendoza_F Hay productos que solo se produce a alto costo en el Perú. Sale más barato importarlas. Se van a encarecer muchas cosas.
4,2021-02-05 23:20:21+00:00,Milton Alvarez,"Lima, Perú",225,0,0,[],"@GrocioHerrada @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Por favor lea, de BCG. https://t.co/yMDEdLK21g Y vuelva a mirar el video. No repita lo que los defensores del status quo dicen."
5,2021-02-05 23:18:37+00:00,John Pretel,"Lima, Peru",80,0,0,[],@MIGUELAPF3 @GrocioHerrada @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Si tu quieres creer eso eres completamente libre.
6,2021-02-05 23:18:19+00:00,manuel balta,"Lima, Peru",132,0,0,[],@Clara_AQP2021 @DLigarda @Vero_Mendoza_F @chabelita2020 @DrCarlosGlave @JuntosporPeru @sergiotej @sigridbazan @GahelaJP13 @peruvianito @LaVeroArmy1 @mochagarcian Y por que la dicotomia pueblo-empresa? Por que no los dos? Por que uno es malo el otro es bueno?
7,2021-02-05 23:15:20+00:00,Alí - H,"Lima, Perú",218,0,0,"['Cuba', 'VeroNIKA']","@JuntosporPeru @Vero_Mendoza_F PERUANO que no te engañen. Los que te dicen palabras bonitas, esconden el desprecio claro a tu propiedad, a tus derechos. El comunismo progresista trae pobreza y destruye el futuro tuyo y de tu familia. Recordemos q hizo su IDEOLOGIA en países prósperos #Cuba #VeroNIKA... https://t.co/e6U7ZuYaVj"
8,2021-02-05 23:14:19+00:00,De Centro Radical,,2,0,0,[],"@lagb80 @menoscanas @Vero_Mendoza_F @sigridbazan Quieres informarte? Dale empieza por aquí
https://t.co/juV0ua794B"
9,2021-02-05 23:14:14+00:00,Jonathan Eli,,7,0,0,[],@Vero_Mendoza_F Ya vas a caer agendas de ratine!
10,2021-02-05 23:09:40+00:00,Ivan Mendez,,267,0,0,[],@Juesfe @alfreserramanci @Kicillofok @PabloIglesias @maximilianoreyz @petrogustavo @MariaNelaPradaT @GuilhermeBoulos @danieljadue @OrsiYamandu @Vero_Mendoza_F @ecuarauz Parece el diablo ese man
11,2021-02-05 23:08:56+00:00,Diego Remicio,,5,0,0,[],"@JoseLuis_DipazT @AnahiDurandG @Vero_Mendoza_F Pensionistas que pueden disponer de su dinero mediante su afp, no el contribuyente que en la mayoría de casos no subirá a un avión en su vida. Son cosas muy diferentes, no trate de mezclar sr zurdete"
12,2021-02-05 23:07:13+00:00,Milton Alvarez,"Lima, Perú",225,0,0,[],@GrocioHerrada @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Mira los números de Correa ... mira sus obras. Habla con evidencias. Mira datos del Boston Consulting Group y mejor inversión del petroleo para reducir pobreza. Números. No adjetivos.
13,2021-02-05 23:00:36+00:00,@VICTOR,PERU,50,0,0,[],"@Pajuelo_Gladys @pedrofrancke @FSagasti @presidenciaperu @MidisPeru @rumicef @larepublica_pe @juanalvarezm @chapatucombi @arturoayala_3 @JuntosporPeru @Vero_Mendoza_F Los Bonos deben ser universales, por número de DNI; algunos no cobrarán por tener sustento económico, ese fondo debería ser adicional a lo que se les debe entregar a las ollas comunes populares."
14,2021-02-05 22:58:50+00:00,Grocio Herrada Vigo,"San isidro, Peru",1934,0,0,[],"@milaldia @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Chávez, Maduro, Castro, Evo, Correa, Ortega han condenado a sus pueblos a ser IGUALES pero en POBREZA. Son anti natura."
15,2021-02-05 22:56:14+00:00,Lola,🌎,208,0,0,[],"@JuntosporPeru @Vero_Mendoza_F En eso si estamos de acuerdo, como.También PROHIBIR el ingreso de semillas TRANSgenicas, productos Venenosos de monsanto, tenemos productos maravillosos Q DEBEN SER PROTEGI2 de influencia de las corporaciones.. Como harán para defender a los agricultores y al agro peruano?"
16,2021-02-05 22:54:32+00:00,Tony Random,,93,0,0,[],"@leonelaortega18 @aleorregogp @EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Dice el 2020 que le devuelvas su ""noticia""... https://t.co/xZngOs5nW6"
17,2021-02-05 22:52:33+00:00,Hernan Benigno Salas,,115,0,0,[],"@MIGUELAPF3 @CesarRevolledo @Vero_Mendoza_F Se ve que no eres docente, no tienes ni la más mínima idea de lo que es ser docente. Sabes que los docentes trabajamos más de 14 horas al día y ganamos menos que cualquier profesional??? Y encima nos dicen que tenemos trabajar en situaciones adversas porque es ""nuestra vocación"""
18,2021-02-05 22:50:34+00:00,Wolfper,,30,0,0,['Arequipa'],"Lo reto @FSagasti la delincuencia por parte de los Venezolanos está en incremento aquí en #Arequipa y el Peru necesitamos que EXPULSE a los indocumentados ya y declare a @NicolasMaduro enemigo de la región
@canalN_ @RPPNoticias @willaxtv @PBOPeru
@Vero_Mendoza_F enemiga del Peru"
19,2021-02-05 22:45:26+00:00,Mírame cuando te hablo,,7,0,0,"['Elecciones2021', 'EleccionesPerú2021', 'VotoInformado', 'JuntosPorElPerú', 'JP19']","El día de hoy nos acompañará @ChumpitazJP19, candidato no. 19 al Congreso por @JuntosporPeru 
La cita es a las 9 p.m. por Fb Live.
¡Conócelo y déjanos tus preguntas en los comentarios! 
#Elecciones2021 #EleccionesPerú2021 #VotoInformado #JuntosPorElPerú #JP19 @Vero_Mendoza_F https://t.co/qt6DQDSdUk"
20,2021-02-05 22:45:16+00:00,M. Jahir,Lima-Perú ,116,0,0,[],"Que nos podrá decir la candidata al congreso @GahelaJP13 del partido de  @Vero_Mendoza_F 🇻🇪 .
Yo pensaba que solo en el @partidomorado, existían las personas sin preparación, que solo quieren entrar al congreso de panzazo🙄 como @UrsulaMoscoso y @patriciagamarra 👎 https://t.co/f6BCfBFwBP"
21,2021-02-05 22:42:20+00:00,MIGUEL A. P. F.,Puno,2,0,0,[],"@kfdominguezr @Navajeriux @Vero_Mendoza_F Si el estado ordeno que cierren los colegios por cuarentena y los obligo a operar de forma remota, con padres sin ingresos, ni trabajo es logico que no puedan pagar las pensiones y se retiren."
22,2021-02-05 22:37:38+00:00,MIGUEL A. P. F.,Puno,2,0,0,[],"@Jhoyos1904 @Vero_Mendoza_F Exacto lei su plan de gobierno y todo es gasto,gasto, bono, subvencion, el estado tomando la direccion de la economia, todas son medidas Bolivarianas matizadas con politicas de los Kchirsner, esta mujer nos quiere arruinar."
23,2021-02-05 22:36:25+00:00,Alí - H,"Lima, Perú",218,0,1,"['NoAlComunismo', 'VeroNIKA']",@Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Cuanto pienses votar por el comunismo (este es peor porque es progre) recuerda como están los que siguieron las recetas fracasadas que tanto te ofrecen. Estar muy atentos con el voto #NoAlComunismo #VeroNIKA... https://t.co/ivVBp0Qv7q
24,2021-02-05 22:34:24+00:00,MIGUEL A. P. F.,Puno,2,0,0,[],"@Hebesac23 @CesarRevolledo @Vero_Mendoza_F Los sueldos se dan por la productividad de un trabajador, los el SUTEP se la pasan dictando de  libro y haciendo 3 meses de huelga anuales, trabajan a medio tiempo por 2500 soles, nada mal y encima no quieren que los evaluen, solo se victimizan."
25,2021-02-05 22:29:49+00:00,JESUS Paginas Libres,"San Miguel, Peru",23,0,0,[],@Vero_Mendoza_F @FSagasti Esta foto en casa de Abimael Guzman es suya? https://t.co/rrRrr0ijyx
26,2021-02-05 22:28:53+00:00,MIGUEL A. P. F.,Puno,2,0,1,[],"@JohnPretel @GrocioHerrada @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc El señor sabe que uds solo traen miseria y atraso, cualquiera le tiene miedo, con plan despilfarrador y populistas nos van arruinar como pais"
27,2021-02-05 22:27:07+00:00,MIGUEL A. P. F.,Puno,2,0,0,[],"@Hebesac23 @Racso76257126 @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Pues deberia serlo con el socialismo del siglo 21, porque solo traen miseria y muerte."
28,2021-02-05 22:21:20+00:00,PERÚ,Peru,1103,0,0,[],"@abelgilvonio @Vero_Mendoza_F 🐀 No mientan. 🔴 Comunista que llega al poder se olvidan de sus productores; Solo quieren poder para volverse millonarios! 🐀

💵 TERRUCOS MILLONARIOS ‼️"
29,2021-02-05 22:18:59+00:00,victor roncalla c,"Lima, Peru",12,0,0,[],"@stephawinc @_CarlitaRocha @Vero_Mendoza_F Propaganda barata, quien cree que la vacuna sea Argentina, si ellos la importan @Vero_Mendoza_F solo engañan a los incautos"
30,2021-02-05 22:18:28+00:00,𝓛. 𝓡𝓸𝓫𝓮𝓻𝓽𝓸 𝓜𝓮𝓻𝓬𝓪𝓭𝓸,"SURCO, Peru",199,0,1,[],"@Roberto59647998 @AlfonsoMDelgado @Vero_Mendoza_F Amigo... te aconsejo que tomes MANZANILLA en mate... doble sobrecito filtrante... tres veces al día.
YO no di ninguna ""noticia"".... solo retuiteé un MEME.
Y por ahí están retuiteano OTRO MEME más... solo que más gracioso.  Me comentas.  Y vive la vida un poquito más... eh?"
31,2021-02-05 22:12:12+00:00,PERÚ,Peru,1103,0,0,[],@JuntosporPeru @Vero_Mendoza_F 🐀 No mientan. 🔴 Comunista que llega al poder se olvidan de sus productores; Solo quieren poder para volverse millonarios! 🐀
32,2021-02-05 22:10:56+00:00,𝚁𝚊𝚏𝚊𝚎𝚕 𝙰𝚕𝚏𝚘𝚗𝚜𝚘 𝚅𝚊𝚛𝚐𝚊𝚜,"Callao, Peru",20,0,0,[],@Pajuelo_Gladys @Vero_Mendoza_F @congresoperu @arturoayala_3 @uterope @Latina_pe @larepublica_pe @PTV_Noticias @noticias_tvperu @canalN_ @atv_noticias @lamula Populista total 🤮.Otra igual que todos!
33,2021-02-05 22:08:39+00:00,eusebeias,,2564,2,2,[],"YO ESTOY CASI SEGURA QUE 
VERONIKA MENDOZA NO TIENE 
TITULOS QUE DICE TENER,

¡VERONIKA MENDOZA REGISTRA Y 
ENSEÑA TUS ”TÍTULOS” SI ES QUE 
LOS TIENES!
@Vero_Mendoza_F https://t.co/VBs6x12vvw"
34,2021-02-05 22:04:43+00:00,luis,,27,0,0,[],"@DeCentroRadica1 @menoscanas @Vero_Mendoza_F @sigridbazan Insisto, tu que eres tan genio que sabes tanto enséñame, 3 veces te estoy pidiendo qme instruyas pero nada, solo comentas y atacas. Típico del comunista, caviar... Hasta ahora no me enseñas nada de nada. 🤷🏻‍♂️"
35,2021-02-05 22:03:34+00:00,MIGUEL A. P. F.,Puno,2,0,0,[],"@KathyAzula @Pajuelo_Gladys @Vero_Mendoza_F @congresoperu @arturoayala_3 @uterope @Latina_pe @larepublica_pe @PTV_Noticias @noticias_tvperu @canalN_ @atv_noticias @lamula Exacto, tienen acceso a credito, beneficios sociales, facilidades de acceso a equipos educativos,  y el SUTEP se la pasa en huelgas de 3 meses todos los años, para ellos una clase es leer un un libro y dictar y tomar 3 pruebas al año."
36,2021-02-05 22:02:39+00:00,De Centro Radical,,2,0,0,[],"@lagb80 @menoscanas @Vero_Mendoza_F @sigridbazan Lo tuyo es desconocimiento y no ""grandes sospechas"", este país está secuestrado por la corrupción y se necesitan cambios y olvidarse de la mierda que el mercado se regula solo, pero eso ya es muy complicado para que lo entiendas."
37,2021-02-05 22:02:38+00:00,Clara Salinas 🇵🇪,,24,6,17,"['Confiep', 'JuntosPorArequipa', 'VeroPresidenta2021', 'ClaraSalinasCongresista']","Este 11 de abril toca decidir si queremos que sigan durmiendo bien la #Confiep y sus amigos, o si queremos estar con el pueblo, es tiempo de valientes, de una mujer con coraje como @Vero_Mendoza_F

#JuntosPorArequipa  🌋4️⃣
#VeroPresidenta2021 ❤️💚
#ClaraSalinasCongresista 4️⃣💪🌋 https://t.co/oLDy1BowW0"
38,2021-02-05 22:00:00+00:00,MIGUEL A. P. F.,Puno,2,0,0,[],"@Pajuelo_Gladys @Vero_Mendoza_F @congresoperu @arturoayala_3 @uterope @Latina_pe @larepublica_pe @PTV_Noticias @noticias_tvperu @canalN_ @atv_noticias @lamula Somos los ultimos en  las pruebas PISA, y parte de la responsabilidad la tienen uds los docentes que solo quieren aumentos de sueldo sin elevar el nivel de su enseñanza."
39,2021-02-05 21:58:58+00:00,Alfonso Lezameta,,2675,9,10,['2021VeroNoVa'],"Un mensaje de la juventud peruana a @Vero_Mendoza_F ellos tienen muy claro por quién NO VOTAR un estupido plan de subsidios y quiebra de las empresas.
#2021VeroNoVa https://t.co/v8o7av5x5A"
40,2021-02-05 21:57:25+00:00,Germán Rodríguez,,155,0,0,[],@gino_reynoso @Gestionpe @Vero_Mendoza_F la pulpina de Nadine!
41,2021-02-05 21:55:23+00:00,Johanes,,62,0,1,[],@bpa3456 @2171Diaval @miguelus @LuciaAlvites @JuntosporPeru @Vero_Mendoza_F Darle masxapoyo económico a la gran empresa financiera cómo lo hicieron en época de Vizcarra? Siempre esperando del Estado buenito..y después rajan de el.
42,2021-02-05 21:48:12+00:00,Alexander Guillermo Godoy,Perú - Lima,196,0,0,[],@EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Por Rafael López Aliaga
43,2021-02-05 21:47:19+00:00,Maritza Asencios,"Lima, Perú",2247,1,0,[],"Pero eso hizo Humala, Vizcarra y su socia @Vero_Mendoza_F ... @elhigadodmarita https://t.co/PEQVuGADqn"
44,2021-02-05 21:45:08+00:00,Alvaro Diaz Bedregal,,667,0,0,[],"@JuntosporPeru @pedrofrancke @Vero_Mendoza_F La Señora Veronika Mendoza Miente. Para investigar y compensar alguna subvención prohibida o recurrible que perjudique al productor nacional, No se necesita cambiar la constitución. Eso ya está en la Ley peruana, por acuerdos OMC ratificados por Perú. https://t.co/p3n0xFpOKG"
45,2021-02-05 21:42:58+00:00,Richard Aricoché,,96,0,1,[],"@Dayi_2307 @RiveraRriverai @EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Si piensas, que a RLA que le sobra dinero quiere robar, que podemos pensar de Forsyth, Mendoza, Urresti, Guzman, Arana, Keiko, que no tienen ni la decima parte de lo que tiene... por favor!!!. El único gobernante de lujo que era ratero era ratero era PPK"
46,2021-02-05 21:42:56+00:00,Jose Luis DPZ,,2,0,0,[],@DRemicio @AnahiDurandG @Vero_Mendoza_F Anda dile eso a los pensionistas de Chile que tienen invertido su dinero en LAN CHILE.
47,2021-02-05 21:37:44+00:00,ThisIs_Sami03,"Lima, Perú♡",14,0,0,[],"@AnibalColoma @CesarLuna_ @nicoservan @Vero_Mendoza_F La educación es un DERECHO, lea la Constitucion. Es más, se recalca que debe ser gratuita por lo menos en las etapas elementales. Los impuestos han sido para el beneficio de la POBLACIÓN en general desde hace mucho tiempo. Que usted lo quiera para un bien propio ya es su rollo."
48,2021-02-05 21:37:19+00:00,Germán Matos,,4,0,0,[],@abelgilvonio @Vero_Mendoza_F De trumpista nomás
49,2021-02-05 21:36:02+00:00,Chini,"Buenos Aires, Argentina",2889,0,0,['Argentina'],"@Vero_Mendoza_F @alferdez Buenísimo!!! Lástima que para #Argentina no haya vacunas.
Solo muerte y relato."
50,2021-02-05 21:33:16+00:00,Пiguε🔻,🇨🇦🇵🇪,2458,0,0,[],"@2171Diaval @Johanes09830701 @bpa3456 @LuciaAlvites @JuntosporPeru @Vero_Mendoza_F Hablas mentiras... Veronika no es comunista, pero igual me caen bien los comunistas"
51,2021-02-05 21:33:14+00:00,Teresa Caven,,0,0,0,[],@EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Rafael López Aliaga!!!!
52,2021-02-05 21:31:52+00:00,leonela ortega,,8,0,0,[],"@JoelsaviJoel @EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA En los cerros se compra voto y te sale barato un taper, polos, calendarios..... Pero a decir verdad la gente que no investiga vota por cualquiera.."
53,2021-02-05 21:31:04+00:00,Arnuz,Peru,4,0,0,[],"@Johanes09830701 @2171Diaval @miguelus @LuciaAlvites @JuntosporPeru @Vero_Mendoza_F No vas a comparar Perú con Europa ps, solo tendremos el mismo resultado que venezuela o Cuba, el perú necesita actualmente sobreponerse ante su actual situación económica más no social"
54,2021-02-05 21:29:06+00:00,WENDY MUOZ GARCIA,,45,0,0,[],@_CarlitaRocha @Vero_Mendoza_F Comunistas de mier....
55,2021-02-05 21:28:03+00:00,leonela ortega,,8,0,0,[],@aleorregogp @EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Otra que dice que investiga y no sabe de los anticuchos de Rafael López Aliaga.....🤣🤣🤣... Solo con decirte que se junto con Rosa Bartra y vilcatoma...además trabajo con el Castañeda muchos años..... https://t.co/GCee6doBnN
56,2021-02-05 21:25:17+00:00,Absolutamente nadie,"Lima, Peru",3,0,0,[],"@Alonso_GD @abelgilvonio @Vero_Mendoza_F Serio, ¿qué tiene que ver una cosa con la otra ?"
57,2021-02-05 21:20:01+00:00,Carmen Castillo,"Lima, Peru",202,0,0,[],"@abelgilvonio Decir que toodos los de la Derecha son malos es como decir que todos los de la Izquierda son buenos.
El discurso de @Vero_Mendoza_F. es muy parecido al discurso que daba Alan Garcia cuando era candidato en los 80s...😱"
58,2021-02-05 21:19:24+00:00,Milton Alvarez,"Lima, Perú",225,0,0,[],"@GrocioHerrada @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Estas tan a la derecha que solo miras izquierda y comunismo. Y hablas con un pensamiento atomizado del progresismo. Mira el video nuevamente y disfruta ... que mañana gana quien hizo más en Ecuador y eso impactara en Perú, si tus medios favoritos lo permiten."
59,2021-02-05 21:18:25+00:00,Eduardo Barrionuevo Gargurevich,LIMA,624,0,1,[],"Venezuela está última en todo, verdad @NicolasMaduro?
Cc. @Vero_Mendoza_F @vozdelatierra https://t.co/Fyi23UJyJL"
60,2021-02-05 21:17:16+00:00,Johanes,,62,0,0,[],"@2171Diaval @bpa3456 @miguelus @LuciaAlvites @JuntosporPeru @Vero_Mendoza_F Ya no existe el comunismo en el mundo son variantes con mayor espíritu humanista, solidario como en Alemania, España, Francia y ahora último en el gob de Biden ."
61,2021-02-05 21:17:14+00:00,diaval_2171,,10,0,0,[],"@abelgilvonio @Vero_Mendoza_F Resulto ser más Trumpista que Trump. Como dice el dicho, los extremos se encuentran."
62,2021-02-05 21:16:19+00:00,kiveranoj,Lima,128,0,0,[],"@mili_Brujita @gildatrkovic @Vero_Mendoza_F Swing también es ""doctor""... honoris causa con harto ají 😄"
63,2021-02-05 21:14:50+00:00,diaval_2171,,10,0,0,[],"@Johanes09830701 @bpa3456 @miguelus @LuciaAlvites @JuntosporPeru @Vero_Mendoza_F Siempre ha sido comunista,  mira su lista , comunistas confesos. No te dejes engañar."
64,2021-02-05 21:06:04+00:00,Gunter Hom,,101,0,0,[],"@EncuestasP_2021 @Vero_Mendoza_F @BeingoleaA Alberto Beingolea, es el idóneo para gobernar el país."
65,2021-02-05 20:58:38+00:00,manzanilla,,25,0,0,[],@abelgilvonio @Vero_Mendoza_F Que podria enseñar de producción una señora que hace mas de 5 años no sabe lo que es trabajo.
66,2021-02-05 20:58:36+00:00,ThisIs_Sami03,"Lima, Perú♡",14,0,0,[],"@juan_cri_ar @Vero_Mendoza_F No he leído las propuestas de JP en su totalidad, pero el sistema educativo debería ser gratuito y de calidad. Que no sea una necesidad estudiar en una escuela privada, que sea una opción. El Estado debería procurar invertir más en el sector educativo."
67,2021-02-05 20:52:28+00:00,Papo,,16,0,0,[],"@aleorregogp @cncoxeilish @EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Serena morena, el que se pica pierde"
68,2021-02-05 20:48:58+00:00,Roberto Rodríguez Rabanal🇵🇪,"Lima, Perú",510,2,3,[],Transparencia y no secretismo en las AFPs. Habrá cambios profundos desde el 28 de julio con @Vero_Mendoza_F https://t.co/7d7nLqckhY
69,2021-02-05 20:48:42+00:00,francis,,436,0,0,[],"@Alonso_GD @abelgilvonio @Vero_Mendoza_F Si planteara liberación de patentes, para producir vacunas en el país, me animaría.
Pero lo pienso, porque ni lo ha pensado, y se me pasa."
70,2021-02-05 20:47:28+00:00,geormar,piura,25,0,0,[],@MariteBustamant @Vero_Mendoza_F @FSagasti Vero es trabajo por eso el 11 de abril marquemos para regresarle la dignidad a nuestro pueblo vero presidenta 2021
71,2021-02-05 20:45:56+00:00,Eduardo,,29,0,0,[],"@GrocioHerrada @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Yo creo que a esos ""ecuatorianos"" que les pides favores, ya la. Cuerda se les acabó."
72,2021-02-05 20:45:02+00:00,geormar,piura,25,0,0,[],@Vero_Mendoza_F @sigridbazan Vero presidenta🇵🇪 2021 🇵🇪 ya te veo entrando a palacio de gobierno y diciendole a los corruptos q su tiempo se acabo hoy convoco a una asamblea constituyente para una nueva constitucion hecha por el pueblo
73,2021-02-05 20:44:48+00:00,Eduardo,,29,0,0,[],@rcabrera05 @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Respuesta :NO SEAS IMBÉCIL.
74,2021-02-05 20:44:24+00:00,Alejandra Orrego,Lima - Peru,153,0,0,[],"@Papo16762847 @cncoxeilish @EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Cuando averigües de dónde sacó financiamiento el mantenido de Julio Guzmán, opina. O vas a seguir haciéndole re tweet a Salaverry? Porque cómo está con Vizcarra no importa que haya sido Fujimorista, no? Pero otros si son topos.
Eso se llama doble moral.

https://t.co/a61T8b6ax9"
75,2021-02-05 20:42:59+00:00,pishtaco,Peru,152,0,1,[],"@IsacB98032003 @Alonso_GD @abelgilvonio @Vero_Mendoza_F No seas ingenuo, competimos con el resto de países."
76,2021-02-05 20:42:32+00:00,Manuel Fernandez Baca Delcarpio,,19,0,1,[],"@mili_Brujita @Vero_Mendoza_F Nunca estudio nada, dolo se dedico a vender sandwich.ese es du univo merito."
77,2021-02-05 20:40:51+00:00,Ni rojos Ni Morados,,318,0,0,[],@ysildur1 @Vero_Mendoza_F  @juntosporelper1         tu mentor 👇👇
78,2021-02-05 20:40:29+00:00,Alejandra Orrego,Lima - Peru,153,0,0,[],@Papo16762847 @cncoxeilish @EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Irónico q tengas sentido del humor para reírte de tu propio chiste (como si fuera única manera d comunicarte con alguien que opina diferente: tratando inmaduramente de hacerte el payaso para humillar) y mientras tanto tu candidato Morado se burla del país y tú decides no verlo. https://t.co/1E1E3AymDB
79,2021-02-05 20:38:14+00:00,EL PATRIOTA,,111,0,0,[],@alfreserramanci @danieljadue @Kicillofok @PabloIglesias @maximilianoreyz @petrogustavo @MariaNelaPradaT @GuilhermeBoulos @OrsiYamandu @Vero_Mendoza_F @ecuarauz Y quien es jadue para exigir? Que arregle la cagada que tiene en au comuna primero
80,2021-02-05 20:37:57+00:00,Jonathan YR,,25,0,0,[],@GrocioHerrada @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Caramba más de 40 likes para este comentario 😁
81,2021-02-05 20:35:38+00:00,Renato,,5,0,0,[],@EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Vamos de Soto 2021 presidente del Perú
82,2021-02-05 20:33:51+00:00,Karen,,15,0,0,[],"@abelgilvonio @Vero_Mendoza_F Correcto prioridad pero no  imposición, recuerda el estado y el privado si o si deben trabajar juntos, ambos se necesitan"
83,2021-02-05 20:31:48+00:00,Grocio Herrada Vigo,"San isidro, Peru",1934,0,0,[],@milaldia @Vero_Mendoza_F @AnahiDurandG @JuntosporPeru @CancilleriaPeru @CancilleriaEc Son las palabras típicas de un enfermo atacado por el virus comunista.
84,2021-02-05 20:27:12+00:00,Papo,,16,0,0,[],@aleorregogp @cncoxeilish @EncuestasP_2021 @Vero_Mendoza_F @rlopezaliaga1 @JovenesHDS @JovenesMorados_ @dsalaverryv @rafaelsantosn @yonhy_lescano @BeingoleaA Estás entre el tío Lucas RLA y el tío AY QUE RIIICO HDS. Es enserio? Jajaja par de payasos https://t.co/PWcob6KmUo
85,2021-02-05 20:25:03+00:00,Pedro Carnero Portal,Huánuco,3,0,0,[],@MaggieR73509215 @ArgosMozart @Vero_Mendoza_F Al fujimontesinismo de los 90
86,2021-02-05 20:24:25+00:00,Pedro Carnero Portal,Huánuco,3,0,0,[],@goomez @ArgosMozart @Vero_Mendoza_F ¿Cual es tu propuesta?
87,2021-02-05 20:23:48+00:00,Pedro Carnero Portal,Huánuco,3,0,0,[],@AntonioSerz @ArgosMozart @Vero_Mendoza_F donde has leído eso....o solo repites?
88,2021-02-05 20:23:10+00:00,Pedro Carnero Portal,Huánuco,3,0,0,[],@fcodeasis80 @ArgosMozart @ArrunateguiHego @Vero_Mendoza_F donde has leído eso.... o solo repites.
89,2021-02-05 20:22:57+00:00,Richard Castillo,,88,0,0,[],"@abelgilvonio @Vero_Mendoza_F En realidad, de ignorantes."
90,2021-02-05 20:22:07+00:00,Pedro Carnero Portal,Huánuco,3,0,0,[],@Dayi_2307 @ArgosMozart @Vero_Mendoza_F la amiguita se cree pituca o arracacha
